"lat","lon","biomass"
34.0387555171798,-120.057006134433,649
34.0387635935555,-120.056681591923,543
34.0387797437419,-120.056032506515,590
34.039049923634,-120.056042205437,266
34.0387878175526,-120.055707963617,566
34.0390579975264,-120.055717661513,719
34.0390660705637,-120.05539311746,531
34.0124631988522,-120.048593766119,1046
34.0127333817776,-120.04860343189,1408
34.0130035646885,-120.04861309779,417
34.0165159412291,-120.04873876621,997
34.012471247585,-120.048269321134,1124
34.0127414305917,-120.04827898588,1017
34.0130116135841,-120.048288650755,319
34.0165239911828,-120.048414305852,697
34.0170643567525,-120.048433639337,251
34.0113985629684,-120.047906222421,1124
34.0116687461137,-120.047915885628,1154
34.0114066096673,-120.047581781277,1555
34.011676792894,-120.047591443459,1369
34.0097935553637,-120.047199375765,687
34.0111444721899,-120.047247678977,668
34.0114146555122,-120.047257340005,1212
34.0116848388202,-120.047267001163,619
34.0176288679765,-120.04747957919,781
34.0178990509554,-120.047489243308,2468
34.0181692339201,-120.047498907555,1728
34.0184394168704,-120.04750857193,1330
34.0187095998064,-120.047518236435,1046
34.0098015998664,-120.046874940512,1095
34.0100717833416,-120.046884599873,1408
34.0103419668025,-120.046894259362,378
34.0111525170992,-120.046923238601,1542
34.0114227005029,-120.046932898605,1414
34.0116928838922,-120.046942558737,870
34.0176369148384,-120.047155114216,182
34.0179070978987,-120.047164777309,1704
34.0181772809447,-120.047174440531,580
34.0184474639764,-120.047184103882,1336
34.0187176469937,-120.047193767361,407
34.0189878299967,-120.047203430969,2102
34.0192580129855,-120.047213094706,919
34.0100798270715,-120.046560163467,977
34.0111605611545,-120.046598798096,1199
34.0114307446395,-120.046608457075,1026
34.0125114784364,-120.046647094278,403
34.0184555102279,-120.046859635704,182
34.0187256933266,-120.046869298159,2307
34.018995876411,-120.046878960741,2047
34.0192660594811,-120.046888623453,472
33.9114698925703,-120.042719342346,143
34.0119791550117,-120.046303331711,270
34.0122493385351,-120.046312990052,1557
34.0125195220442,-120.046322648521,501
34.0381868901652,-120.047240790094,505
34.0119871976026,-120.045978887875,192
34.0122573812074,-120.045988545191,1208
34.0125275647978,-120.045998202635,462
34.0379247584157,-120.046906577117,447
34.0381949406468,-120.046916246792,554
34.0065915626148,-120.045461345108,1066
34.0068617465869,-120.045470998826,388
34.0211814766399,-120.04598282998,319
34.0382029902734,-120.04659170336,358
33.9123044943436,-120.041775974235,163
34.0209193369919,-120.045648691525,840
34.0379408566513,-120.046257492177,378
33.9120423152729,-120.041442300465,153
33.912312504408,-120.041451907228,345
33.9125826935287,-120.041461514119,172
34.0211975630801,-120.045333871964,349
34.0214677464424,-120.04534353058,968
34.0217379297903,-120.045353189324,844
33.9120503244052,-120.041118234349,143
33.9123205136214,-120.041127840093,413
34.0212056050185,-120.045009392763,300
34.0214757884621,-120.045019050353,629
34.0217459718914,-120.045028708072,1007
34.0398482290618,-120.04567606842,371
34.021754013138,-120.044704226692,821
34.0395860932045,-120.045341852999,254
34.0398562757565,-120.045351518316,301
34.0401264582941,-120.045361183762,371
34.0377028601291,-120.044949657362,329
33.9966750696687,-120.041860385119,309
33.9969452549823,-120.04187002384,383
33.996683097381,-120.041535998131,360
34.0361380523976,-120.042619925053,349
34.0364082357859,-120.042629580488,309
34.0366784191599,-120.042639236052,619
33.9961587790876,-120.040867952857,336
33.9958966183954,-120.040533933292,494
33.9961668040766,-120.040543567531,317
34.0361621634178,-120.041646313977,368
34.0356298312453,-120.041302474418,407
34.0359000149871,-120.041312125492,476
33.9951101301374,-120.039531886884,521
34.0359080493478,-120.040987589107,427
33.9192192961703,-120.035534335996,153
33.9194894864739,-120.035543926705,403
33.9197596767633,-120.035553517543,374
33.9189571008396,-120.03520065137,143
33.9194974816231,-120.035219830621,329
33.9197676719934,-120.035229420439,309
33.9192352854554,-120.03488614574,172
33.919505475921,-120.03489573441,202
33.9197756663722,-120.034905323207,511
33.9192432788212,-120.034562050421,541
33.9195134693677,-120.03457163807,521
33.9197836598999,-120.034581225847,364
33.9200538504178,-120.034590813752,143
33.9208644218861,-120.034619578233,231
33.9192512713358,-120.034237954973,501
33.9195214619631,-120.034247541603,403
33.9208724148862,-120.034295476664,531
33.921142605428,-120.03430506406,221
33.9192592629991,-120.033913859398,182
33.920610216398,-120.033961788721,172
33.920880407035,-120.033971374968,280
33.9192672538112,-120.033589763696,153
33.9195374446004,-120.033599348285,163
33.9206182076147,-120.033637687917,143
33.9192752437721,-120.033265667865,182
33.9208963887789,-120.033323171193,163
33.9192832328817,-120.032941571907,202
33.9195534238327,-120.032951154456,182
33.9717288503608,-119.978326719845,336
33.9714665031936,-119.977992981059,879
33.971736705502,-119.978002408645,1283
33.9720069077961,-119.978011836357,884
33.9714743574022,-119.977668670756,687
33.97174455979,-119.977678097319,1843
33.9720147621637,-119.977687524007,1584
33.9714822107578,-119.977344360327,658
33.9717524132251,-119.977353785867,978
33.9720226156781,-119.977363211533,1060
33.9722928181171,-119.977372637324,649
33.9614925590577,-119.976671430909,1522
33.9617627621294,-119.976680850781,1518
33.9620329651868,-119.976690270778,732
33.9714900632603,-119.977020049773,629
33.971760265807,-119.97702947429,790
33.9720304683396,-119.977038898932,801
33.9723006708579,-119.977048323701,590
33.959879188564,-119.976290647611,219
33.9601493918001,-119.976300065707,221
33.9604195950221,-119.976309483929,776
33.9606897982299,-119.976318902276,1385
33.9609600014235,-119.976328320749,1512
33.9612302046029,-119.976337739347,1242
33.9615004077682,-119.976347158071,1645
33.9617706109192,-119.97635657692,977
33.9714979149098,-119.976695739093,731
33.971768117536,-119.976705162587,860
33.972038320148,-119.976714586206,860
33.9723085227458,-119.976724009952,602
33.9596168326154,-119.975956963833,1055
33.9598870359452,-119.975966380781,496
33.9604274425622,-119.975985215054,212
33.9606976458494,-119.975994632379,1610
33.9609678491224,-119.976004049829,1688
33.9612380523812,-119.976013467405,1203
33.9615082556259,-119.976022885106,609
33.9617784588564,-119.976032302933,182
33.9715057657062,-119.976371428287,219
33.9717759684119,-119.976380850758,242
33.9720461711033,-119.976390273355,242
33.9596246790646,-119.9756326979,277
33.9598948824737,-119.975642113826,242
33.9607054926161,-119.975670362356,860
33.9609756959686,-119.975679778784,1017
33.9612458993068,-119.975689195338,629
33.9558888839689,-119.973555375753,599
33.9558967233386,-119.973231123254,997
33.9559045618558,-119.97290687063,1847
33.9561747660984,-119.972916276622,472
33.9596874199617,-119.973038565922,163
33.9599576240059,-119.973047973669,182
33.9556421951843,-119.972573213037,1782
33.9559123995204,-119.972582617881,1199
33.9599654628603,-119.972723705585,221
33.9551096230437,-119.972230153916,580
33.9553798274875,-119.972239557488,1626
33.9556500319171,-119.972248961184,870
33.9594328924424,-119.972380626097,219
33.9543068451111,-119.971877697087,241
33.9545770496767,-119.97188709926,482
33.9548472542281,-119.971896501559,300
33.9551174587653,-119.971905903983,987
33.9553876632884,-119.971915306532,241
33.9543146797423,-119.971553450095,501
33.9545848843872,-119.971562851246,433
33.9548550890179,-119.971572252523,202
33.9551252936344,-119.971581653924,1071
33.9537821040302,-119.971210403095,837
33.9540523087827,-119.971219802974,1538
33.954322513521,-119.971229202978,501
33.9532495270917,-119.97086736056,313
33.9535197319519,-119.970876759166,348
33.9537899367978,-119.970886157897,301
33.9529871538948,-119.970533719822,254
33.9478610864035,-119.970030968932,280
33.9481312917056,-119.97004036299,394
33.9516517889192,-119.969838259737,482
33.9519219941021,-119.969847654525,319
33.9530028146921,-119.969885234931,301
33.9527404386066,-119.969551598031,254
33.95328867735,-119.96924614291,195
33.9522156833602,-119.968884330363,163
33.9524858887525,-119.968893722336,251
33.9527560941306,-119.968903114434,207
33.9530262994945,-119.968912506657,207
33.9519611295928,-119.96822646055,143
33.9522469835452,-119.967587369843,172
33.9525171892542,-119.967596757728,207
34.0563086391246,-119.924749745952,571
